station,date,hour,azimuth,magnitude,azimuth_class,magnitude_class,h_mean,h_std,d_mean,d_std,z_mean,z_std,h_pc3_std,d_pc3_std,z_pc3_std,samples,spectrogram_file,image_size,data_source,file_format,file_size_bytes,compression_ratio
LPS,2022-01-07,5,204.0,5.4,SW,Medium,37769.23827777778,1022.6690555471502,8.073611111111111,1073.1541827292024,31726.589666666667,832.1475904275234,214.3293217144108,248.38732179915024,180.9834755958893,3600,LPS_20220107_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,318586,4.623941416132536
LPS,2022-01-14,17,161.0,5.7,S,Medium,38191.60408333333,1264.3183707162325,-740.2732500000001,1309.4156203536388,32090.75686111111,1032.2297275841659,486.5241340644855,327.7394208199371,247.15096798301192,3600,LPS_20220114_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,393382,3.744764630816865
SKB,2022-01-14,17,151.0,5.7,SE,Medium,38083.34005555555,1568.6881239646634,-448.1932499999999,1539.3898093153282,31984.51908333333,1080.5353118887904,607.8849601835901,347.1768028049298,234.2349882823138,3600,SKB_20220114_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,418984,3.5159409428522332
SKB,2022-01-12,14,233.0,6.6,SW,Large,38252.14091666667,1412.7712461784474,-12.695583333333294,1897.7437061708438,32072.57736111111,1581.8313414823383,458.9844177309521,334.4000541760242,140.088103183206,3600,SKB_20220112_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,374241,3.9362950612038765
SKB,2022-01-26,7,150.0,5.5,SE,Medium,37993.49311111111,1856.7505692449456,258.2704166666668,1324.3523490118332,31336.71077777777,1231.6441001317692,275.051562055544,174.16304123131687,196.65095334849659,3600,SKB_20220126_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,399675,3.6858022142991183
SKB,2022-02-11,16,184.0,5.5,S,Medium,37420.010388888884,1316.3328020754655,55.62186111111123,1914.2406126530764,31606.45227777778,1008.3011176343056,483.0049374356776,511.4541671678772,308.74510896800075,3600,SKB_20220211_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,417660,3.527086625484844
SKB,2022-02-03,23,257.0,5.2,W,Medium,38116.981527777774,1022.189747611796,-545.3638055555556,1460.2099966836834,32572.947805555556,1195.406254045817,457.86217390813795,454.8335786136654,247.6526177628181,3600,SKB_20220203_H23_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,455503,3.2340577339776027
SKB,2022-02-28,20,258.0,5.2,W,Medium,38479.793999999994,1436.8012600555912,-593.0183611111111,1101.4974236107878,32719.357027777773,1170.4372254634632,139.99135022213454,181.2687381758003,150.15557868669688,3600,SKB_20220228_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,397076,3.709927066858737
SKB,2022-02-23,16,174.0,5.4,S,Medium,37284.52636111111,1319.468283201432,926.4651666666667,1250.6410073140605,32350.442666666666,1257.8305428866186,278.3898802470083,240.02263299008362,196.29307229396198,3600,SKB_20220223_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,376105,3.916786535674878
SKB,2022-03-11,1,331.0,5.7,NW,Medium,37985.84841666667,1774.8300894585632,218.53888888888892,1139.2595685984866,31954.15072222222,2033.2440435571402,185.24783895500673,117.599692011377,599.195251326922,3600,SKB_20220311_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,423944,3.474805634706471
SKB,2022-03-13,14,168.0,5.2,S,Medium,37998.54894444444,1066.9369529295832,-33.65180555555543,1778.007524347304,31868.23991666667,1324.0797746290289,311.6015381294154,538.4149989522507,534.7750496421613,3600,SKB_20220313_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,440525,3.3440167981385844
SKB,2022-03-21,5,303.0,5.5,NW,Medium,37661.39894444444,1046.3576089617832,-645.6276666666666,1475.6140683386695,32151.05277777778,796.6941349260812,166.5651303717952,231.7500593337194,110.73184818405109,3600,SKB_20220321_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,345037,4.269463854601101
SKB,2022-03-10,7,268.0,5.3,W,Medium,38145.127055555546,1948.767818311012,21.886250000000096,1764.2499247767666,31377.512527777777,1339.42332279449,362.8684598300074,290.31085282738127,227.10536386886616,3600,SKB_20220310_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,379473,3.8820232269489527
SKB,2022-03-27,1,283.0,5.5,W,Medium,36900.99741666667,1391.2122905467463,-428.9173055555556,1101.5745434871176,30853.525027777778,1615.377883231024,163.57501463699296,226.83350609201895,423.14958958627585,3600,SKB_20220327_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,429763,3.4277566938056556
SKB,2022-03-12,21,111.0,5.2,E,Medium,37729.55683333334,1863.734361653736,-125.28569444444442,1241.2016293376155,32345.110666666667,1889.7081385046388,417.18475572080735,160.21358998504607,318.4542502160128,3600,SKB_20220312_H21_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368012,4.0029211003989005
SKB,2022-04-03,11,160.0,5.6,S,Medium,38237.787777777776,571.4479368484898,158.06227777777775,1866.8333153317653,32679.84536111111,765.5270856341998,65.01840362893024,214.4892091809745,85.37193247495051,3600,SKB_20220403_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,375848,3.919464783635938
SKB,2022-05-14,13,277.0,5.3,W,Medium,37642.43125,1329.8509890161843,567.4309722222222,801.4167406704408,31493.050722222222,1417.2196043307752,167.0006136386922,60.7668072231392,245.54035678250432,3600,SKB_20220514_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,364841,4.037712318516833
TRT,2022-05-13,5,232.0,5.5,SW,Medium,37912.04983333332,1233.2965353361676,33.4206388888889,1161.0044645163146,32306.63986111111,1206.5601575726125,208.44028814761623,162.94139540802985,266.04214469342963,3600,TRT_20220513_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,348383,4.228458334648935
TRT,2022-06-21,1,171.0,5.7,S,Medium,37961.33675,1144.7600889133419,91.06036111111112,1604.41857088077,31868.15125,1400.1878458933027,116.7420802373189,177.13422015390537,114.9280552537221,3600,TRT_20220621_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368064,4.002355568596766
SKB,2022-06-23,16,306.0,5.5,NW,Medium,37868.09205555556,1610.5422681828475,696.8050277777779,1488.7197778552884,32285.786861111108,1130.3198478563158,199.9534113500828,196.2849279248677,158.38369309719027,3600,SKB_20220623_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,380666,3.8698570400298427
TRT,2022-06-27,22,225.0,5.7,SW,Medium,37926.57847222222,1282.3871624957017,330.63513888888895,885.9273629813831,32055.66497222222,1059.678514389702,374.9987598536041,271.45088495893515,185.65766173209576,3600,TRT_20220627_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,364889,4.037181170164077
SKB,2022-08-25,2,310.0,5.3,NW,Medium,37732.547972222215,1427.5956787963846,-730.1009166666668,1561.2830367154033,32006.904583333333,673.3156013866455,305.28491639179924,270.71310852579,266.7422123705044,3600,SKB_20220825_H02_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,341615,4.3122316057550165
SKB,2022-09-23,9,255.0,5.2,W,Medium,38811.05897222223,1462.1892483618713,-106.05702777777782,1391.07542207481,32534.07338888889,1775.601378684499,245.05212620105905,339.8147642764177,432.2956007140372,3600,SKB_20220923_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,407117,3.6184266439377377
SKB,2022-09-15,18,314.0,5.2,NW,Medium,36906.15511111111,1384.3875670376126,440.33958333333334,682.234771005752,30904.81522222222,1504.2336294499883,183.65255081599702,83.03402214800553,167.4211671051128,3600,SKB_20220915_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352446,4.179712636829472
YOG,2022-10-16,14,259.0,5.2,W,Medium,39049.775944444445,1146.5125427957594,-90.04066666666664,939.7010975403001,33012.554000000004,1224.0179278578125,223.03862801577063,202.49475248775317,263.64166153750466,3600,YOG_20221016_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,389012,3.786831768685799
SKB,2022-10-16,23,150.0,5.3,SE,Medium,38318.28563888889,912.2306792673314,-290.4060277777777,1354.5792781236541,32043.32841666667,1564.862803544609,294.22501458637464,169.60997714977256,359.9577812307233,3600,SKB_20221016_H23_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,424070,3.4737731978211146
YOG,2022-10-19,16,232.0,5.4,SW,Medium,38237.503722222216,1290.5806413856822,312.58824999999996,1211.706312298783,32453.925500000005,1069.9369164969883,275.57105621058395,183.68230424183778,75.73834171241236,3600,YOG_20221019_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,371380,3.966619096343368
SKB,2022-11-09,15,282.0,4.9,W,Moderate,38745.28822222222,1316.0810097027359,91.23408333333336,1355.4972838355484,32134.26480555555,1661.9422539649593,172.1652967264478,279.3473735189403,182.54504725470505,3600,SKB_20221109_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,336942,4.372037323931122
SKB,2022-11-19,22,117.0,5.8,SE,Medium,38475.61833333333,1179.3080741324081,-506.5624166666666,1433.904402470264,32166.10966666667,847.7369512321219,239.7713732302336,252.45562414281363,219.74476013393488,3600,SKB_20221119_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,358137,4.113294633059416
TRT,2022-11-09,5,179.0,5.4,S,Medium,37885.932611111115,1399.1844231443722,197.46911111111115,1424.7881846187558,32665.886444444444,1211.6061310827697,192.31604914904997,328.8437995540963,102.31839235944122,3600,TRT_20221109_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,315690,4.666359403212012
SKB,2022-11-11,4,71.0,5.4,E,Medium,37021.54811111111,1430.314666819386,848.4485277777778,1189.5819383006647,31216.793194444443,1577.479677705272,302.39314958510727,228.43952610954028,253.2775769890462,3600,SKB_20221111_H04_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,387197,3.804582680134402
CLP,2023-01-01,15,110.0,5.2,E,Medium,38399.389861111114,902.4728180578707,3.5503055555555814,767.6554621920175,32444.650361111107,700.4231763012054,353.0393621093098,123.35964735246168,305.68244424352355,3600,CLP_20230101_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,487026,3.0247317391679296
TRT,2022-12-29,7,185.0,5.3,S,Medium,38714.43541666667,1383.9362537276677,453.7473888888887,1947.5700228386781,32302.99402777778,1437.971744016319,319.253193305754,200.70337300919593,238.3983529505192,3600,TRT_20221229_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,372502,3.954671384314715
TRT,2023-01-14,3,196.0,5.4,S,Medium,39238.12533333333,1452.1843911204169,130.223611111111,1057.5904258282726,32908.3015,1426.5098868306259,316.4340625748293,140.34986972650722,256.9961902910848,3600,TRT_20230114_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352592,4.17798191677633
SKB,2023-01-20,13,243.0,6.2,SW,Large,37336.84811111111,1442.44260635554,771.5096666666667,1254.9288482910986,31544.096416666664,1680.57052859238,351.4368440931777,129.87872946486428,451.84835292833526,3600,SKB_20230120_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,365661,4.028657691140155
CLP,2023-02-23,3,130.0,5.2,SE,Medium,38427.54519444444,1135.1211227242156,301.21536111111106,1349.8377312045627,32345.063916666666,792.8303991787155,141.80186935171704,332.42008203873627,230.22469991904987,3600,CLP_20230223_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,516051,2.8546073934552982
SKB,2023-03-29,17,127.0,5.4,SE,Medium,37975.83677777778,954.6153565690189,-851.8914166666666,1662.5854640359241,32000.69919444444,946.9325773557929,135.83784401459621,464.1796870839447,146.79918794124103,3600,SKB_20230329_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,365571,4.02964950720927
GTO,2022-01-16,9,144.0,6.3,SE,Large,41005.7135,965.4302007343528,127.41772222222224,1215.6601108987527,30055.667277777775,1446.9584385267253,143.19387949861,422.3851802179027,359.01982743775284,3600,GTO_20220116_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,395233,3.727226724489099
GTO,2022-02-08,9,84.0,5.7,E,Medium,40370.77211111112,855.0495488924016,254.33127777777779,1337.8353480631524,30596.355138888888,1207.623105896792,97.38546711805175,368.0364982184665,260.31907018611565,3600,GTO_20220208_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,334828,4.399641009712449
GTO,2022-03-04,12,65.0,5.3,NE,Medium,40126.68597222222,1234.2953895578553,363.23747222222227,800.7440438039481,29876.715555555555,1272.9009485302208,183.51924792004718,117.07336319495586,162.97185466135087,3600,GTO_20220304_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,384193,3.8343306619329347
GTO,2022-03-15,17,171.0,5.3,S,Medium,40194.5955,1395.0358117194519,54.66888888888892,1024.4979755084867,30320.762805555554,1189.5536973178992,150.85002590672286,153.66172526486716,175.44535006611105,3600,GTO_20220315_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352147,4.183261535665503
GTO,2022-03-28,7,91.0,5.6,E,Medium,39885.07519444444,1077.3845592393934,498.6190833333333,1449.041767776494,29782.755,1086.9481975735243,281.1057133124231,277.83823732693116,308.4109315387629,3600,GTO_20220328_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,373732,3.941656053000546
GTO,2022-03-30,21,82.0,5.4,E,Medium,40652.96916666667,1013.4357918456162,545.6940277777778,910.8302832796749,30548.271916666665,1136.477189113453,142.02068933566383,111.92241199247643,127.7159780087821,3600,GTO_20220330_H21_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,355992,4.138078945594283
GTO,2022-04-06,7,151.0,5.5,SE,Medium,40627.38263888889,843.6161854917156,845.8888611111109,1573.966360986661,29923.845583333332,643.2468736094024,243.70889214938705,149.75040828681202,103.7549545849151,3600,GTO_20220406_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,342755,4.297889162813088
GTO,2022-04-02,13,92.0,5.4,E,Medium,40397.51069444444,1127.557130671123,478.8254166666667,674.9148442549325,30348.414527777775,1105.5575695787322,278.95966780463226,89.60074882695577,236.0260491524853,3600,GTO_20220402_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,386748,3.808999658692482
GTO,2022-04-04,23,55.0,5.4,NE,Medium,40643.97041666666,781.5921326084231,542.9905833333333,1310.1483265487725,30344.989555555552,726.0689421939841,97.50698155860803,209.13908368187663,112.92076508468391,3600,GTO_20220404_H23_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368936,3.992895786803131
GTO,2022-03-28,17,188.0,5.4,S,Medium,40353.75230555556,1209.229129137979,917.1098333333334,1359.9202192788025,30094.150583333332,1290.1425552734233,145.83345092965018,119.62366786657512,166.2155950178063,3600,GTO_20220328_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,373732,3.941656053000546
PLU,2022-03-25,20,145.0,5.2,SE,Medium,37907.11127777777,1512.0829464757592,-950.7273888888889,1247.8702252237003,31756.686222222223,1311.835125077824,193.94402377675502,176.54492116757004,180.77815627340308,3600,PLU_20220325_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,383825,3.8380069041881066
GTO,2022-04-16,17,68.0,5.3,E,Medium,40777.92772222222,1029.2373380773695,124.03133333333335,425.6896635805635,30727.482666666667,1089.4196948960182,108.43254107278126,82.37468844357265,114.96227385834572,3600,GTO_20220416_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,377149,3.905944334997574
GTO,2022-04-13,16,151.0,5.6,SE,Medium,39548.11191666667,854.3639585840668,339.2980833333333,1225.9870295372414,29892.986277777774,705.2162761447571,94.14172099590988,140.6197254205126,54.20066986206501,3600,GTO_20220413_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,338645,4.350050938298218
GTO,2022-04-24,8,285.0,5.4,W,Medium,40028.86858333334,1146.3940711248533,83.2871388888889,813.7107859188687,30379.534333333333,1278.1316783076165,157.5200971823869,87.45853629596282,158.58872908141544,3600,GTO_20220424_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,347309,4.241534195773792
GTO,2022-05-02,17,108.0,5.5,E,Medium,40174.83338888889,1495.8022098309602,213.5296388888889,533.9449511075117,30453.63261111111,1503.3530754867284,201.96359835878803,119.24820783757721,191.04075803663795,3600,GTO_20220502_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,349168,4.218951908536865
GTO,2022-05-05,13,154.0,5.3,SE,Medium,39325.98533333333,913.4948796130897,-205.624111111111,1380.7340161554123,29309.611444444443,961.1506874471532,99.758454770446,191.6976858060002,85.62237171444734,3600,GTO_20220505_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,332859,4.425666723747893
GTO,2022-05-07,13,244.0,5.5,SW,Medium,39983.31677777778,810.1410696166545,1086.690388888889,1016.2377515549225,29791.016111111112,1019.6878199785727,121.28968251354834,119.21223356374001,207.82735804807558,3600,GTO_20220507_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,298243,4.939338056551201
GTO,2022-05-21,14,135.0,5.7,SE,Medium,41051.28494444445,1272.0278723169188,-315.80308333333335,1011.6657266629043,30428.259833333334,1801.2524766959534,338.5459199634736,96.11818393964325,237.2373788765179,3600,GTO_20220521_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,358869,4.104904575207109
GTO,2022-06-01,12,214.0,5.5,SW,Medium,40707.476444444444,586.4772089922658,264.2176666666667,1368.0992964771317,30526.07491666667,586.8654329678086,56.41271591903562,342.9671568923813,72.20204711851991,3600,GTO_20220601_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,347955,4.233659524938569
GTO,2022-06-21,21,85.0,5.4,E,Medium,40335.086833333335,988.9685698235618,628.9671944444444,1044.246067350303,30542.832138888887,601.1618695519562,218.99630140834822,142.73039674430697,111.59576348961406,3600,GTO_20220621_H21_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,395158,3.727934142798577
GTO,2022-06-30,16,73.0,5.3,E,Medium,40025.84588888889,1624.473721494916,196.0535,1562.9903200521235,30465.470888888893,1632.9251254615608,227.02796673764553,266.3505971642142,296.14767994503586,3600,GTO_20220630_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,353359,4.168913201588187
GTO,2022-07-10,7,100.0,5.6,E,Medium,40060.56394444444,1610.7959488971062,584.2705000000001,1791.2242402650438,30355.650833333333,1487.6871246667783,351.7005963028122,548.9328308128808,353.69600484162333,3600,GTO_20220710_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,350674,4.200833252536544
GTO,2022-06-24,10,195.0,5.3,S,Medium,40008.676499999994,1117.30827214982,326.5145555555556,1214.2829852881734,29915.351416666665,1168.9518831025953,148.16734976586167,144.23975317682041,157.26025956965248,3600,GTO_20220624_H10_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,357123,4.124973748540419
GTO,2022-07-05,11,232.0,5.4,SW,Medium,40314.487555555555,1364.2566715393327,68.69113888888889,668.2801850079491,30587.236805555556,1435.9760993226548,167.22001371256397,54.26794805939214,177.74151785213894,3600,GTO_20220705_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,332847,4.425826280543313
GTO,2022-07-08,8,73.0,5.3,E,Medium,40172.130361111114,1013.3339642694762,421.9070833333334,537.8753464970029,30707.290666666668,1253.1232200193956,141.26647082069985,98.85159972945753,324.3687556287515,3600,GTO_20220708_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,371794,3.962202187232715
GTO,2022-07-22,16,167.0,5.6,S,Medium,39882.41355555556,799.5151966171763,645.7763333333334,660.1485527018394,30027.766416666665,1220.2663200221882,57.7563332501607,76.52267308890984,329.5933130676955,3600,GTO_20220722_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,390763,3.769863062777182
GTO,2022-07-16,6,115.0,5.2,SE,Medium,40190.10788888889,1092.6312127479698,273.78669444444444,942.3424962313426,30238.169555555556,1201.1048296953852,255.51464187699816,217.55671786660363,278.03610174723633,3600,GTO_20220716_H06_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,328495,4.484460950699402
GTO,2022-07-17,15,242.0,5.3,SW,Medium,40188.058638888884,701.2585627940929,352.36316666666664,788.5573088657081,30145.03888888889,609.8879895784953,100.16353143259299,84.08721742608887,66.32918171899442,3600,GTO_20220717_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,333648,4.415201050208603
GTO,2022-07-26,18,46.0,5.4,NE,Medium,40091.61672222222,1157.8234924769315,705.9710000000001,854.2940937328186,30071.900055555558,1372.1801923135952,124.70759549818081,99.29999282737305,163.7945411317952,3600,GTO_20220726_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,343053,4.294155713548635
GTO,2022-07-28,10,5.2,5.2,N,Medium,40057.85563888889,1394.6557021941462,309.532888888889,1367.3616758627986,30398.007027777778,1486.4640242640137,170.56604540417757,151.42584773833084,227.51884097004515,3600,GTO_20220728_H10_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,423566,3.4779066308438353
GTO,2022-08-02,18,116.0,5.4,SE,Medium,40300.89166666667,495.57813757435554,-142.65194444444435,1352.5918079999012,30124.07158333333,1140.2023758140208,60.85942051163514,164.0706499878313,317.556421272115,3600,GTO_20220802_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,484052,3.0433155941923595
GTO,2022-08-19,15,126.0,5.7,SE,Medium,40546.38252777778,1215.2868184588037,524.4629722222221,847.3263967841891,30380.277416666664,726.9410637722474,468.0991668516857,85.85098263503585,226.21218308247228,3600,GTO_20220819_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,440251,3.346098021355999
GTO,2022-08-27,6,47.0,5.3,NE,Medium,40520.83341666667,620.7188381738398,-566.9372222222222,1228.2891437338792,30471.651527777776,858.0024986384874,111.77168409642542,430.8010652492332,91.78857336497884,3600,GTO_20220827_H06_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,472794,3.1157819261665756
GTO,2022-10-03,12,152.0,5.7,SE,Medium,40148.31091666667,1259.6492794073206,-148.49213888888892,1346.272033017631,29851.10536111111,1258.0928875690433,160.4125706936408,401.7700618796892,159.2474940445868,3600,GTO_20221003_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,404780,3.6393176540342904
GTO,2022-10-09,12,251.0,5.3,W,Medium,40189.15286111111,1019.0422971499771,426.3226388888889,900.9572666621707,30401.748000000003,1154.023397175869,137.26480409914615,58.08323525510154,233.71807626937218,3600,GTO_20221009_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,410591,3.587811228205197
GTO,2022-10-21,14,73.0,5.5,E,Medium,39945.09480555556,1987.7010594202136,394.6479722222223,1321.936580928105,30232.42161111111,2284.044460579781,306.84018494100286,171.58643133673726,394.5572545912148,3600,GTO_20221021_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,407709,3.6131726304790917
GTO,2022-10-27,9,47.0,5.3,NE,Medium,40962.03508333333,781.9676269689769,156.32508333333334,691.0382043275689,30187.709305555556,1377.6357651827382,84.35962946990354,102.90236217958923,241.0310969148538,3600,GTO_20221027_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,396238,3.7177731565372327
GTO,2022-10-22,4,115.0,5.1,SE,Medium,40339.950277777774,1227.065132390168,1170.8643888888892,1583.9295541271413,30103.629305555554,944.546571526704,275.6731407162393,273.40255696717935,124.05880898169063,3600,GTO_20221022_H04_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,410839,3.5856454718271635
GTO,2022-11-11,2,68.0,5.1,E,Medium,39743.474111111114,1074.7719424250943,1001.7613333333333,1000.7786585811848,30285.73080555556,1324.4143321728689,287.31469320956046,176.18083259486875,395.8281584368722,3600,GTO_20221111_H02_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,417875,3.5252719114567754
LWA,2023-01-03,14,283.0,5.3,W,Medium,38105.62663888889,1424.0567558636571,481.1990833333336,1478.8797125909357,31846.989166666666,1752.8876625456808,174.8557719972847,225.53636275330152,410.8938981777515,3600,LWA_20230103_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,399723,3.685359611530985
SCN,2023-01-07,14,302.0,5.2,NW,Medium,37834.10527777778,2055.613274053899,-109.93475000000007,1504.2124071348928,31596.16652777778,1968.6396268120302,408.34986651382275,266.8489202517806,350.72303407303195,3600,SCN_20230107_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,495898,2.97061694138714
SBG,2023-01-03,19,4.338,5.4,N,Medium,38053.566750000005,1055.2038981440157,586.5920277777777,1048.4718260853638,32078.118638888885,902.5748754380637,155.09619927314657,245.2628118197019,232.3739357533222,3600,SBG_20230103_H19_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,455133,3.2366868585666166
SBG,2023-02-13,9,3.954,5.3,N,Medium,38130.55708333333,1441.1096426056338,-201.78538888888892,1257.4463364837943,32711.9735,1189.146941550013,202.03794909718113,321.9023601272899,242.61134031448645,3600,SBG_20230213_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,442534,3.32883575047341
LWA,2023-01-29,12,3.08,5.3,N,Medium,38452.922638888886,847.6452747603752,7.392277777777814,771.0675289250545,31421.471166666663,1189.0689040364382,93.9031242978879,101.35191659102918,220.61755501813263,3600,LWA_20230129_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,398775,3.6941207447808915
SBG,2023-02-15,13,3.858,5.3,N,Medium,38312.79436111111,800.0865677286864,682.0619444444444,976.0954683024934,31895.367916666666,926.0378851807867,237.30356001443886,330.39877768816245,322.7078582168402,3600,SBG_20230215_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,496167,2.9690064030860577
LWA,2023-02-18,5,2.281,5.2,N,Medium,38087.93722222222,950.3467336352414,221.18338888888886,790.3961742356129,31732.02191666667,631.9709114879273,107.90646455781591,235.85603345698166,62.83005797682387,3600,LWA_20230218_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,376068,3.9171718944446217
SCN,2023-02-04,20,3.406,5.3,N,Medium,38200.53705555556,759.1559437180492,10.209416666666666,430.9301758376146,32506.480777777782,773.8997429630565,144.575022381255,122.67197338290546,142.21921790869496,3600,SCN_20230204_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,503354,2.9266142714669994
KPY,2023-02-14,1,2.438,5.2,N,Medium,38442.575888888896,1372.3189259391845,-363.05808333333334,1420.9401953425822,32552.034666666666,1612.4630720985692,125.04081523045446,403.8562292172852,304.2944638270822,3600,KPY_20230214_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,399856,3.684133788163739
KPY,2023-03-02,22,2.026,5.2,N,Medium,37538.994694444445,1172.5888389287124,-78.14605555555563,1307.594557390698,31607.558277777778,1230.5189879515294,306.18971609989364,255.63035197821839,330.2289812658513,3600,KPY_20230302_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,419089,3.5150600469112767
KPY,2023-02-23,5,2.072,5.2,N,Medium,37792.78891666667,1158.3094323610617,-95.966,1193.4861975786175,31596.67777777778,1107.3255027219388,192.4417781923696,422.9182497796208,449.47464052352547,3600,KPY_20230223_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,462076,3.188053480379851
